geography_id,geography_type,geography_package,geometry_archive,stat_area_id,stat_area_vintage,yishuv_stat,locality_id,locality_code,locality_name_he,locality_name_en,stat_area_number,geometry_source,display_geometry_source,display_mode,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,stat_area_count,single_stat_area,has_function_code,composite_locality_id,elections,source_locality_name,name_he,name_en,component_locality_codes,note,composite_kind,host_locality_code,host_kalpi,evidence_status,evidence_method,included_locality_names_he,included_locality_names_en,component_locality_ids,custom_id,custom_key,lon,lat,radius_m,source_stat_area_id
stat1995:576001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:576001,1995.0,576001.0,loc:576,576.0,כברי,KABRI,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:577001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:577001,1995.0,577001.0,loc:577,577.0,יד בנימין,YAD BINYAMIN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:578001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:578001,1995.0,578001.0,loc:578,578.0,סאסא,SASA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:579001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:579001,1995.0,579001.0,loc:579,579.0,כפר ראש הנקרה,KEFAR ROSH HANIQRA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:580001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:580001,1995.0,580001.0,loc:580,580.0,"כרם מהר""ל",KEREM MAHARAL,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:582001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:582001,1995.0,582001.0,loc:582,582.0,כפר הנגיד,KEFAR HANAGID,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:584001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:584001,1995.0,584001.0,loc:584,584.0,זיקים,ZIQIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:585001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:585001,1995.0,585001.0,loc:585,585.0,לביא,LAVI,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:586001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:586001,1995.0,586001.0,loc:586,586.0,מגידו,MEGIDDO,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:587001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:587001,1995.0,587001.0,loc:587,587.0,סביון,SAVYON,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:588001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:588001,1995.0,588001.0,loc:588,588.0,בני ראם,BENE RE'EM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:589001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:589001,1995.0,589001.0,loc:589,589.0,בצת,BEZET,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:590001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:590001,1995.0,590001.0,loc:590,590.0,נווה אור,NEWE UR,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:591001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:591001,1995.0,591001.0,loc:591,591.0,עשרת,ASERET,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:592001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:592001,1995.0,592001.0,loc:592,592.0,בני דרום,BENE DAROM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:593001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:593001,1995.0,593001.0,loc:593,593.0,ערוגות,ARUGOT,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:594001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:594001,1995.0,594001.0,loc:594,594.0,צפריה,ZAFRIYYA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:595001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:595001,1995.0,595001.0,loc:595,595.0,לוחמי הגיטאות,LOHAME HAGETA'OT,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:596001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:596001,1995.0,596001.0,loc:596,596.0,מלכיה,MALKIYYA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:597001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:597001,1995.0,597001.0,loc:597,597.0,פלמחים,PALMAHIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:598001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:598001,1995.0,598001.0,loc:598,598.0,בית קמה,BET QAMA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:599001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:599001,1995.0,599001.0,loc:599,599.0,פרוד,PAROD,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:602001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:602001,1995.0,602001.0,loc:602,602.0,נירים,NIRIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:603001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:603001,1995.0,603001.0,loc:603,603.0,אלקוש,ELQOSH,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:604001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:604001,1995.0,604001.0,loc:604,604.0,בית עריף,BET ARIF,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:605001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:605001,1995.0,605001.0,loc:605,605.0,כפר שמאי,KEFAR SHAMMAY,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:606001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:606001,1995.0,606001.0,loc:606,606.0,מזור,MAZOR,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:607001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:607001,1995.0,607001.0,loc:607,607.0,מירון,MERON,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:609001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:609001,1995.0,609001.0,loc:609,609.0,ספסופה,SIFSOFA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:610001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:610001,1995.0,610001.0,loc:610,610.0,סתריה,SITRIYYA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:612001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:612001,1995.0,612001.0,loc:612,612.0,צרופה,ZERUFA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:613001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:613001,1995.0,613001.0,loc:613,613.0,ציפורי,ZIPPORI,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:614001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:614001,1995.0,614001.0,loc:614,614.0,שומרה,SHOMERA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:615001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:615001,1995.0,615001.0,loc:615,615.0,קדרון,QIDRON,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:616001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:616001,1995.0,616001.0,loc:616,616.0,רינתיה,RINNATYA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:617001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:617001,1995.0,617001.0,loc:617,617.0,ברקאי,BARQAY,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:618001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:618001,1995.0,618001.0,loc:618,618.0,חדיד,HADID,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:619001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:619001,1995.0,619001.0,loc:619,619.0,בית גוברין,BET GUVRIN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:620001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:620001,1995.0,620001.0,loc:620,620.0,משואות יצחק,MASSUOT YIZHAQ,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:622001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:622001,1995.0,622001.0,loc:622,622.0,עין צורים,EN ZURIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:623001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:623001,1995.0,623001.0,loc:623,623.0,יראון,YIR'ON,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:627001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:627001,1995.0,627001.0,loc:627,627.0,ג'לג'וליה,JALJULYE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:628001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:628001,1995.0,628001.0,loc:628,628.0,ג'ת,JATT,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:633001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:633001,1995.0,633001.0,loc:633,633.0,כפר ברא,KAFAR BARA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:634001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:634001,1995.0,634001.0,loc:634,634.0,כפר קאסם,KAFAR QASEM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:634002,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:634002,1995.0,634002.0,loc:634,634.0,כפר קאסם,KAFAR QASEM,2.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:634003,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:634003,1995.0,634003.0,loc:634,634.0,כפר קאסם,KAFAR QASEM,3.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:634004,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:634004,1995.0,634004.0,loc:634,634.0,כפר קאסם,KAFAR QASEM,4.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:635001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:635001,1995.0,635001.0,loc:635,635.0,מוקייבלה,MUQEIBLE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:636001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:636001,1995.0,636001.0,loc:636,636.0,צנדלה,SANDALA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:637001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:637001,1995.0,637001.0,loc:637,637.0,ערערה,'AR'ARA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:637002,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:637002,1995.0,637002.0,loc:637,637.0,ערערה,'AR'ARA,2.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:637003,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:637003,1995.0,637003.0,loc:637,637.0,ערערה,'AR'ARA,3.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:637004,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:637004,1995.0,637004.0,loc:637,637.0,ערערה,'AR'ARA,4.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:638001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:638001,1995.0,638001.0,loc:638,638.0,קלנסווה,QALANSAWE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:638002,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:638002,1995.0,638002.0,loc:638,638.0,קלנסווה,QALANSAWE,2.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:638003,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:638003,1995.0,638003.0,loc:638,638.0,קלנסווה,QALANSAWE,3.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:639001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:639001,1995.0,639001.0,loc:639,639.0,ברטעה,BARTA'A,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:640001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:640001,1995.0,640001.0,loc:640,640.0,זלפה,ZALAFE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:642001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:642001,1995.0,642001.0,loc:642,642.0,מוצמוץ,MUSMUS,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:643001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:643001,1995.0,643001.0,loc:643,643.0,מועאוויה,MU'AWIYE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:644001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:644001,1995.0,644001.0,loc:644,644.0,סאלם,SALEM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:645001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:645001,1995.0,645001.0,loc:645,645.0,מושיירפה,MUSHEIRFE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:648001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:648001,1995.0,648001.0,loc:648,648.0,מצר,MEZER,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:649001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:649001,1995.0,649001.0,loc:649,649.0,מייסר,MEISER,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:652001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:652001,1995.0,652001.0,loc:652,652.0,אבטין,IBTIN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:654001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:654001,1995.0,654001.0,loc:654,654.0,כפר קרע,KAFAR QARA',1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:654002,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:654002,1995.0,654002.0,loc:654,654.0,כפר קרע,KAFAR QARA',2.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:654003,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:654003,1995.0,654003.0,loc:654,654.0,כפר קרע,KAFAR QARA',3.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:657001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:657001,1995.0,657001.0,loc:657,657.0,עין א-סהלה,EIN AS-SAHLE,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:658001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:658001,1995.0,658001.0,loc:658,658.0,שייח' דנון,SHEIKH DANNUN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:661001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:661001,1995.0,661001.0,loc:661,661.0,שער אפרים,SHA'AR EFRAYIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:662001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:662001,1995.0,662001.0,loc:662,662.0,חוסן,HOSEN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:663001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:663001,1995.0,663001.0,loc:663,663.0,טירת יהודה,TIRAT YEHUDA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:664001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:664001,1995.0,664001.0,loc:664,664.0,כרם בן זמרה,KEREM BEN ZIMRA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:665001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:665001,1995.0,665001.0,loc:665,665.0,תקומה,TEQUMA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:666001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:666001,1995.0,666001.0,loc:666,666.0,עומר,OMER,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:667001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:667001,1995.0,667001.0,loc:667,667.0,ברעם,BAR'AM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:668001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:668001,1995.0,668001.0,loc:668,668.0,מפלסים,MEFALLESIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:670001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:670001,1995.0,670001.0,loc:670,670.0,משמר איילון,MISHMAR AYYALON,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:672001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:672001,1995.0,672001.0,loc:672,672.0,בית נקופה,BET NEQOFA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:673001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:673001,1995.0,673001.0,loc:673,673.0,כפר טרומן,KEFAR TRUMAN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:674001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:674001,1995.0,674001.0,loc:674,674.0,לימן,LIMAN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:675001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:675001,1995.0,675001.0,loc:675,675.0,הבונים,HABONIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:676001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:676001,1995.0,676001.0,loc:676,676.0,עין השלושה,EN HASHELOSHA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:677001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:677001,1995.0,677001.0,loc:677,677.0,הסוללים,HASOLELIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:678001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:678001,1995.0,678001.0,loc:678,678.0,מעגן,MA'AGAN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:679001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:679001,1995.0,679001.0,loc:679,679.0,אביאל,AVI'EL,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:680001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:680001,1995.0,680001.0,loc:680,680.0,אומץ,OMEZ,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:681001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:681001,1995.0,681001.0,loc:681,681.0,גבעת שמואל,GIV'AT SHEMU'EL,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:681002,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:681002,1995.0,681002.0,loc:681,681.0,גבעת שמואל,GIV'AT SHEMU'EL,2.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:681003,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:681003,1995.0,681003.0,loc:681,681.0,גבעת שמואל,GIV'AT SHEMU'EL,3.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:681004,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:681004,1995.0,681004.0,loc:681,681.0,גבעת שמואל,GIV'AT SHEMU'EL,4.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:681005,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:681005,1995.0,681005.0,loc:681,681.0,גבעת שמואל,GIV'AT SHEMU'EL,5.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:682001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:682001,1995.0,682001.0,loc:682,682.0,אליקים,ELYAQIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:683001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:683001,1995.0,683001.0,loc:683,683.0,גבע כרמל,GEVA' KARMEL,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:684001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:684001,1995.0,684001.0,loc:684,684.0,היוגב,HAYOGEV,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:685001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:685001,1995.0,685001.0,loc:685,685.0,בניה,BENAYA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:686001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:686001,1995.0,686001.0,loc:686,686.0,נווה ימין,NEWE YAMIN,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:687001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:687001,1995.0,687001.0,loc:687,687.0,עין איילה,EN AYYALA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:688001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:688001,1995.0,688001.0,loc:688,688.0,עלמה,ALMA,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:689001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:689001,1995.0,689001.0,loc:689,689.0,מגדים,MEGADIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:690001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:690001,1995.0,690001.0,loc:690,690.0,כפר אחים,KEFAR AHIM,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stat1995:692001,statistical_area,statistical_areas_1995,geographies/statistical_areas_1995.zip,stat1995:692001,1995.0,692001.0,loc:692,692.0,שפיר,SHAFIR,1.0,official_cbs,official_cbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
